client_name,rig_name,job_date,job_time,Depth,ROP
CVX,CVX1,1/1/2021,3:00:44,1044,144
CVX,CVX1,1/1/2021,3:00:45,1045,145
CVX,CVX1,1/1/2021,3:00:46,1046,146
CVX,CVX1,1/1/2021,3:00:47,1047,147
CVX,CVX1,1/1/2021,3:00:48,1048,148
CVX,CVX1,1/1/2021,3:00:49,1049,149
CVX,CVX1,1/1/2021,3:00:50,1050,150
CVX,CVX1,1/1/2021,3:00:51,1051,151
CVX,CVX1,1/1/2021,3:00:52,1052,152
CVX,CVX1,1/1/2021,3:00:53,1053,153
CVX,CVX1,1/1/2021,3:00:54,1054,154
CVX,CVX1,1/1/2021,3:00:55,1055,155
CVX,CVX1,1/1/2021,3:00:56,1056,156
CVX,CVX1,1/1/2021,3:00:57,1057,157
CVX,CVX1,1/1/2021,3:00:58,1058,158
CVX,CVX1,1/1/2021,3:00:59,1059,159
CVX,CVX1,1/1/2021,3:01:00,1060,160
CVX,CVX1,1/1/2021,3:01:01,1061,161
CVX,CVX1,1/1/2021,3:01:02,1062,162
CVX,CVX1,1/1/2021,3:01:03,1063,163
CVX,CVX1,1/1/2021,3:01:04,1064,164
CVX,CVX1,1/1/2021,3:01:05,1065,165
CVX,CVX1,1/1/2021,3:01:06,1066,166
CVX,CVX1,1/1/2021,3:01:07,1067,167
CVX,CVX1,1/1/2021,3:01:08,1068,168
CVX,CVX1,1/1/2021,3:01:09,1069,169
CVX,CVX1,1/1/2021,3:01:10,1070,170
CVX,CVX1,1/1/2021,3:01:11,1071,171
CVX,CVX1,1/1/2021,3:01:12,1072,172
CVX,CVX1,1/1/2021,3:01:13,1073,173
CVX,CVX1,1/1/2021,3:01:14,1074,174
CVX,CVX1,1/1/2021,3:01:15,1075,175
CVX,CVX1,1/1/2021,3:01:16,1076,176
CVX,CVX1,1/1/2021,3:01:17,1077,177
CVX,CVX1,1/1/2021,3:01:18,1078,178
CVX,CVX1,1/1/2021,3:01:19,1079,179
CVX,CVX1,1/1/2021,3:01:20,1080,180
CVX,CVX1,1/1/2021,3:01:21,1081,181
CVX,CVX1,1/1/2021,3:01:22,1082,182
CVX,CVX1,1/1/2021,3:01:23,1083,183
CVX,CVX1,1/1/2021,3:01:24,1084,184
CVX,CVX1,1/1/2021,3:01:25,1085,185
CVX,CVX1,1/1/2021,3:01:26,1086,186
CVX,CVX1,1/1/2021,3:01:27,1087,187
CVX,CVX1,1/1/2021,3:01:28,1088,188
CVX,CVX1,1/1/2021,3:01:29,1089,189
CVX,CVX1,1/1/2021,3:01:30,1090,190
CVX,CVX1,1/1/2021,3:01:31,1091,191
CVX,CVX1,1/1/2021,3:01:32,1092,192
CVX,CVX1,1/1/2021,3:01:33,1093,193
CVX,CVX1,1/1/2021,3:01:34,1094,194
CVX,CVX1,1/1/2021,3:01:35,1095,195
CVX,CVX1,1/1/2021,3:01:36,1096,196
CVX,CVX1,1/1/2021,3:01:37,1097,197
CVX,CVX1,1/1/2021,3:01:38,1098,198
CVX,CVX1,1/1/2021,3:01:39,1099,199
CVX,CVX1,1/1/2021,3:01:40,1100,200
CVX,CVX1,1/1/2021,3:01:41,1101,201
CVX,CVX1,1/1/2021,3:01:42,1102,202
CVX,CVX1,1/1/2021,3:01:43,1103,203
CVX,CVX1,1/1/2021,3:01:44,1104,204
CVX,CVX1,1/1/2021,3:01:45,1105,205
CVX,CVX1,1/1/2021,3:01:46,1106,206
CVX,CVX1,1/1/2021,3:01:47,1107,207
CVX,CVX1,1/1/2021,3:01:48,1108,208
CVX,CVX1,1/1/2021,3:01:49,1109,209
CVX,CVX1,1/1/2021,3:01:50,1110,210
CVX,CVX1,1/1/2021,3:01:51,1111,211
CVX,CVX1,1/1/2021,3:01:52,1112,212
CVX,CVX1,1/1/2021,3:01:53,1113,213
CVX,CVX1,1/1/2021,3:01:54,1114,214
CVX,CVX1,1/1/2021,3:01:55,1115,215
CVX,CVX1,1/1/2021,3:01:56,1116,216
CVX,CVX1,1/1/2021,3:01:57,1117,217
CVX,CVX1,1/1/2021,3:01:58,1118,218
CVX,CVX1,1/1/2021,3:01:59,1119,219
CVX,CVX1,1/1/2021,3:02:00,1120,220
CVX,CVX1,1/1/2021,3:02:01,1121,221
CVX,CVX1,1/1/2021,3:02:02,1122,222
CVX,CVX1,1/1/2021,3:02:03,1123,223
CVX,CVX1,1/1/2021,3:02:04,1124,224
CVX,CVX1,1/1/2021,3:02:05,1125,225
CVX,CVX1,1/1/2021,3:02:06,1126,226
CVX,CVX1,1/1/2021,3:02:07,1127,227
CVX,CVX1,1/1/2021,3:02:08,1128,228
CVX,CVX1,1/1/2021,3:02:09,1129,229
CVX,CVX1,1/1/2021,3:02:10,1130,230
CVX,CVX1,1/1/2021,3:02:11,1131,231
CVX,CVX1,1/1/2021,3:02:12,1132,232
CVX,CVX1,1/1/2021,3:02:13,1133,233
CVX,CVX1,1/1/2021,3:02:14,1134,234
CVX,CVX1,1/1/2021,3:02:15,1135,235
CVX,CVX1,1/1/2021,3:02:16,1136,236
CVX,CVX1,1/1/2021,3:02:17,1137,237
CVX,CVX1,1/1/2021,3:02:18,1138,238
CVX,CVX1,1/1/2021,3:02:19,1139,239
CVX,CVX1,1/1/2021,3:02:20,1140,240
CVX,CVX1,1/1/2021,3:02:21,1141,241
CVX,CVX1,1/1/2021,3:02:22,1142,242
CVX,CVX1,1/1/2021,3:02:23,1143,243
CVX,CVX1,1/1/2021,3:02:24,1144,244
CVX,CVX1,1/1/2021,3:02:25,1145,245
CVX,CVX1,1/1/2021,3:02:26,1146,246
CVX,CVX1,1/1/2021,3:02:27,1147,247
CVX,CVX1,1/1/2021,3:02:28,1148,248
CVX,CVX1,1/1/2021,3:02:29,1149,249
CVX,CVX1,1/1/2021,3:02:30,1150,250
CVX,CVX1,1/1/2021,3:02:31,1151,251
CVX,CVX1,1/1/2021,3:02:32,1152,252
CVX,CVX1,1/1/2021,3:02:33,1153,253
CVX,CVX1,1/1/2021,3:02:34,1154,254
CVX,CVX1,1/1/2021,3:02:35,1155,255
CVX,CVX1,1/1/2021,3:02:36,1156,256
CVX,CVX1,1/1/2021,3:02:37,1157,257
CVX,CVX1,1/1/2021,3:02:38,1158,258
CVX,CVX1,1/1/2021,3:02:39,1159,259
CVX,CVX1,1/1/2021,3:02:40,1160,260
CVX,CVX1,1/1/2021,3:02:41,1161,261
CVX,CVX1,1/1/2021,3:02:42,1162,262
CVX,CVX1,1/1/2021,3:02:43,1163,263
CVX,CVX1,1/1/2021,3:02:44,1164,264
CVX,CVX1,1/1/2021,3:02:45,1165,265
CVX,CVX1,1/1/2021,3:02:46,1166,266
CVX,CVX1,1/1/2021,3:02:47,1167,267
CVX,CVX1,1/1/2021,3:02:48,1168,268
CVX,CVX1,1/1/2021,3:02:49,1169,269
CVX,CVX1,1/1/2021,3:02:50,1170,270
CVX,CVX1,1/1/2021,3:02:51,1171,271
CVX,CVX1,1/1/2021,3:02:52,1172,272
CVX,CVX1,1/1/2021,3:02:53,1173,273
CVX,CVX1,1/1/2021,3:02:54,1174,274
CVX,CVX1,1/1/2021,3:02:55,1175,275
CVX,CVX1,1/1/2021,3:02:56,1176,276
CVX,CVX1,1/1/2021,3:02:57,1177,277
CVX,CVX1,1/1/2021,3:02:58,1178,278
CVX,CVX1,1/1/2021,3:02:59,1179,279
CVX,CVX1,1/1/2021,3:03:00,1180,280
CVX,CVX1,1/1/2021,3:03:01,1181,281
CVX,CVX1,1/1/2021,3:03:02,1182,282
CVX,CVX1,1/1/2021,3:03:03,1183,283
CVX,CVX1,1/1/2021,3:03:04,1184,284
CVX,CVX1,1/1/2021,3:03:05,1185,285
CVX,CVX1,1/1/2021,3:03:06,1186,286
CVX,CVX1,1/1/2021,3:03:07,1187,287
CVX,CVX1,1/1/2021,3:03:08,1188,288
CVX,CVX1,1/1/2021,3:03:09,1189,289
CVX,CVX1,1/1/2021,3:03:10,1190,290
CVX,CVX1,1/1/2021,3:03:11,1191,291
CVX,CVX1,1/1/2021,3:03:12,1192,292
CVX,CVX1,1/1/2021,3:03:13,1193,293
CVX,CVX1,1/1/2021,3:03:14,1194,294
CVX,CVX1,1/1/2021,3:03:15,1195,295
CVX,CVX1,1/1/2021,3:03:16,1196,296
CVX,CVX1,1/1/2021,3:03:17,1197,297
CVX,CVX1,1/1/2021,3:03:18,1198,298
CVX,CVX1,1/1/2021,3:03:19,1199,299
CVX,CVX1,1/1/2021,3:03:20,1200,300
CVX,CVX1,1/1/2021,3:03:21,1201,301
CVX,CVX1,1/1/2021,3:03:22,1202,302
CVX,CVX1,1/1/2021,3:03:23,1203,303
CVX,CVX1,1/1/2021,3:03:24,1204,304
CVX,CVX1,1/1/2021,3:03:25,1205,305
CVX,CVX1,1/1/2021,3:03:26,1206,306
CVX,CVX1,1/1/2021,3:03:27,1207,307
CVX,CVX1,1/1/2021,3:03:28,1208,308
CVX,CVX1,1/1/2021,3:03:29,1209,309
CVX,CVX1,1/1/2021,3:03:30,1210,310
CVX,CVX1,1/1/2021,3:03:31,1211,311
CVX,CVX1,1/1/2021,3:03:32,1212,312
CVX,CVX1,1/1/2021,3:03:33,1213,313
CVX,CVX1,1/1/2021,3:03:34,1214,314
CVX,CVX1,1/1/2021,3:03:35,1215,315
CVX,CVX1,1/1/2021,3:03:36,1216,316
CVX,CVX1,1/1/2021,3:03:37,1217,317
CVX,CVX1,1/1/2021,3:03:38,1218,318
CVX,CVX1,1/1/2021,3:03:39,1219,319
CVX,CVX1,1/1/2021,3:03:40,1220,320
CVX,CVX1,1/1/2021,3:03:41,1221,321
CVX,CVX1,1/1/2021,3:03:42,1222,322
CVX,CVX1,1/1/2021,3:03:43,1223,323
CVX,CVX1,1/1/2021,3:03:44,1224,324
CVX,CVX1,1/1/2021,3:03:45,1225,325
CVX,CVX1,1/1/2021,3:03:46,1226,326
CVX,CVX1,1/1/2021,3:03:47,1227,327
CVX,CVX1,1/1/2021,3:03:48,1228,328
CVX,CVX1,1/1/2021,3:03:49,1229,329
CVX,CVX1,1/1/2021,3:03:50,1230,330
CVX,CVX1,1/1/2021,3:03:51,1231,331
CVX,CVX1,1/1/2021,3:03:52,1232,332
CVX,CVX1,1/1/2021,3:03:53,1233,333
CVX,CVX1,1/1/2021,3:03:54,1234,334
CVX,CVX1,1/1/2021,3:03:55,1235,335
CVX,CVX1,1/1/2021,3:03:56,1236,336
CVX,CVX1,1/1/2021,3:03:57,1237,337
CVX,CVX1,1/1/2021,3:03:58,1238,338
CVX,CVX1,1/1/2021,3:03:59,1239,339
CVX,CVX1,1/1/2021,3:04:00,1240,340
CVX,CVX1,1/1/2021,3:04:01,1241,341
CVX,CVX1,1/1/2021,3:04:02,1242,342
CVX,CVX1,1/1/2021,3:04:03,1243,343
CVX,CVX1,1/1/2021,3:04:04,1244,344
CVX,CVX1,1/1/2021,3:04:05,1245,345
CVX,CVX1,1/1/2021,3:04:06,1246,346
CVX,CVX1,1/1/2021,3:04:07,1247,347
CVX,CVX1,1/1/2021,3:04:08,1248,348
CVX,CVX1,1/1/2021,3:04:09,1249,349
CVX,CVX1,1/1/2021,3:04:10,1250,350
CVX,CVX1,1/1/2021,3:04:11,1251,351
CVX,CVX1,1/1/2021,3:04:12,1252,352
CVX,CVX1,1/1/2021,3:04:13,1253,353
CVX,CVX1,1/1/2021,3:04:14,1254,354
CVX,CVX1,1/1/2021,3:04:15,1255,355
CVX,CVX1,1/1/2021,3:04:16,1256,356
CVX,CVX1,1/1/2021,3:04:17,1257,357
CVX,CVX1,1/1/2021,3:04:18,1258,358
CVX,CVX1,1/1/2021,3:04:19,1259,359
CVX,CVX1,1/1/2021,3:04:20,1260,360
CVX,CVX1,1/1/2021,3:04:21,1261,361
CVX,CVX1,1/1/2021,3:04:22,1262,362
CVX,CVX1,1/1/2021,3:04:23,1263,363
CVX,CVX1,1/1/2021,3:04:24,1264,364
CVX,CVX1,1/1/2021,3:04:25,1265,365
CVX,CVX1,1/1/2021,3:04:26,1266,366
CVX,CVX1,1/1/2021,3:04:27,1267,367
CVX,CVX1,1/1/2021,3:04:28,1268,368
CVX,CVX1,1/1/2021,3:04:29,1269,369
CVX,CVX1,1/1/2021,3:04:30,1270,370
CVX,CVX1,1/1/2021,3:04:31,1271,371
CVX,CVX1,1/1/2021,3:04:32,1272,372
CVX,CVX1,1/1/2021,3:04:33,1273,373
CVX,CVX1,1/1/2021,3:04:34,1274,374
CVX,CVX1,1/1/2021,3:04:35,1275,375
CVX,CVX1,1/1/2021,3:04:36,1276,376
CVX,CVX1,1/1/2021,3:04:37,1277,377
CVX,CVX1,1/1/2021,3:04:38,1278,378
CVX,CVX1,1/1/2021,3:04:39,1279,379
CVX,CVX1,1/1/2021,3:04:40,1280,380
CVX,CVX1,1/1/2021,3:04:41,1281,381
CVX,CVX1,1/1/2021,3:04:42,1282,382
CVX,CVX1,1/1/2021,3:04:43,1283,383
CVX,CVX1,1/1/2021,3:04:44,1284,384
CVX,CVX1,1/1/2021,3:04:45,1285,385
CVX,CVX1,1/1/2021,3:04:46,1286,386
CVX,CVX1,1/1/2021,3:04:47,1287,387
CVX,CVX1,1/1/2021,3:04:48,1288,388
CVX,CVX1,1/1/2021,3:04:49,1289,389
CVX,CVX1,1/1/2021,3:04:50,1290,390
CVX,CVX1,1/1/2021,3:04:51,1291,391
CVX,CVX1,1/1/2021,3:04:52,1292,392
CVX,CVX1,1/1/2021,3:04:53,1293,393
CVX,CVX1,1/1/2021,3:04:54,1294,394
CVX,CVX1,1/1/2021,3:04:55,1295,395
CVX,CVX1,1/1/2021,3:04:56,1296,396
CVX,CVX1,1/1/2021,3:04:57,1297,397
CVX,CVX1,1/1/2021,3:04:58,1298,398
CVX,CVX1,1/1/2021,3:04:59,1299,399
CVX,CVX1,1/1/2021,3:05:00,1300,400
CVX,CVX1,1/1/2021,3:05:01,1301,401
CVX,CVX1,1/1/2021,3:05:02,1302,402
CVX,CVX1,1/1/2021,3:05:03,1303,403
CVX,CVX1,1/1/2021,3:05:04,1304,404
CVX,CVX1,1/1/2021,3:05:05,1305,405
CVX,CVX1,1/1/2021,3:05:06,1306,406
CVX,CVX1,1/1/2021,3:05:07,1307,407
CVX,CVX1,1/1/2021,3:05:08,1308,408
CVX,CVX1,1/1/2021,3:05:09,1309,409
CVX,CVX1,1/1/2021,3:05:10,1310,410
CVX,CVX1,1/1/2021,3:05:11,1311,411
CVX,CVX1,1/1/2021,3:05:12,1312,412
CVX,CVX1,1/1/2021,3:05:13,1313,413
CVX,CVX1,1/1/2021,3:05:14,1314,414
CVX,CVX1,1/1/2021,3:05:15,1315,415
CVX,CVX1,1/1/2021,3:05:16,1316,416
CVX,CVX1,1/1/2021,3:05:17,1317,417
CVX,CVX1,1/1/2021,3:05:18,1318,418
CVX,CVX1,1/1/2021,3:05:19,1319,419
CVX,CVX1,1/1/2021,3:05:20,1320,420
CVX,CVX1,1/1/2021,3:05:21,1321,421
CVX,CVX1,1/1/2021,3:05:22,1322,422
CVX,CVX1,1/1/2021,3:05:23,1323,423
CVX,CVX1,1/1/2021,3:05:24,1324,424
CVX,CVX1,1/1/2021,3:05:25,1325,425
CVX,CVX1,1/1/2021,3:05:26,1326,426
CVX,CVX1,1/1/2021,3:05:27,1327,427
CVX,CVX1,1/1/2021,3:05:28,1328,428
CVX,CVX1,1/1/2021,3:05:29,1329,429
CVX,CVX1,1/1/2021,3:05:30,1330,430
CVX,CVX1,1/1/2021,3:05:31,1331,431
CVX,CVX1,1/1/2021,3:05:32,1332,432
CVX,CVX1,1/1/2021,3:05:33,1333,433
CVX,CVX1,1/1/2021,3:05:34,1334,434
CVX,CVX1,1/1/2021,3:05:35,1335,435
CVX,CVX1,1/1/2021,3:05:36,1336,436
CVX,CVX1,1/1/2021,3:05:37,1337,437
CVX,CVX1,1/1/2021,3:05:38,1338,438
CVX,CVX1,1/1/2021,3:05:39,1339,439
CVX,CVX1,1/1/2021,3:05:40,1340,440
CVX,CVX1,1/1/2021,3:05:41,1341,441
CVX,CVX1,1/1/2021,3:05:42,1342,442
CVX,CVX1,1/1/2021,3:05:43,1343,443
CVX,CVX1,1/1/2021,3:05:44,1344,444
CVX,CVX1,1/1/2021,3:05:45,1345,445
CVX,CVX1,1/1/2021,3:05:46,1346,446
CVX,CVX1,1/1/2021,3:05:47,1347,447
CVX,CVX1,1/1/2021,3:05:48,1348,448
CVX,CVX1,1/1/2021,3:05:49,1349,449
CVX,CVX1,1/1/2021,3:05:50,1350,450
CVX,CVX1,1/1/2021,3:05:51,1351,451
CVX,CVX1,1/1/2021,3:05:52,1352,452
CVX,CVX1,1/1/2021,3:05:53,1353,453
CVX,CVX1,1/1/2021,3:05:54,1354,454
CVX,CVX1,1/1/2021,3:05:55,1355,455
CVX,CVX1,1/1/2021,3:05:56,1356,456
CVX,CVX1,1/1/2021,3:05:57,1357,457
CVX,CVX1,1/1/2021,3:05:58,1358,458
CVX,CVX1,1/1/2021,3:05:59,1359,459
CVX,CVX1,1/1/2021,3:06:00,1360,460
CVX,CVX1,1/1/2021,3:06:01,1361,461
CVX,CVX1,1/1/2021,3:06:02,1362,462
CVX,CVX1,1/1/2021,3:06:03,1363,463
CVX,CVX1,1/1/2021,3:06:04,1364,464
CVX,CVX1,1/1/2021,3:06:05,1365,465
CVX,CVX1,1/1/2021,3:06:06,1366,466
CVX,CVX1,1/1/2021,3:06:07,1367,467
CVX,CVX1,1/1/2021,3:06:08,1368,468
CVX,CVX1,1/1/2021,3:06:09,1369,469
CVX,CVX1,1/1/2021,3:06:10,1370,470
CVX,CVX1,1/1/2021,3:06:11,1371,471
CVX,CVX1,1/1/2021,3:06:12,1372,472
CVX,CVX1,1/1/2021,3:06:13,1373,473
CVX,CVX1,1/1/2021,3:06:14,1374,474
CVX,CVX1,1/1/2021,3:06:15,1375,475
CVX,CVX1,1/1/2021,3:06:16,1376,476
CVX,CVX1,1/1/2021,3:06:17,1377,477
CVX,CVX1,1/1/2021,3:06:18,1378,478
CVX,CVX1,1/1/2021,3:06:19,1379,479
CVX,CVX1,1/1/2021,3:06:20,1380,480
CVX,CVX1,1/1/2021,3:06:21,1381,481
CVX,CVX1,1/1/2021,3:06:22,1382,482
CVX,CVX1,1/1/2021,3:06:23,1383,483
CVX,CVX1,1/1/2021,3:06:24,1384,484
CVX,CVX1,1/1/2021,3:06:25,1385,485
CVX,CVX1,1/1/2021,3:06:26,1386,486
CVX,CVX1,1/1/2021,3:06:27,1387,487
CVX,CVX1,1/1/2021,3:06:28,1388,488
CVX,CVX1,1/1/2021,3:06:29,1389,489
CVX,CVX1,1/1/2021,3:06:30,1390,490
CVX,CVX1,1/1/2021,3:06:31,1391,491
CVX,CVX1,1/1/2021,3:06:32,1392,492
CVX,CVX1,1/1/2021,3:06:33,1393,493
CVX,CVX1,1/1/2021,3:06:34,1394,494
CVX,CVX1,1/1/2021,3:06:35,1395,495
CVX,CVX1,1/1/2021,3:06:36,1396,496
CVX,CVX1,1/1/2021,3:06:37,1397,497
CVX,CVX1,1/1/2021,3:06:38,1398,498
CVX,CVX1,1/1/2021,3:06:39,1399,499
CVX,CVX1,1/1/2021,3:06:40,1400,500
CVX,CVX1,1/1/2021,3:06:41,1401,501
CVX,CVX1,1/1/2021,3:06:42,1402,502
CVX,CVX1,1/1/2021,3:06:43,1403,503
CVX,CVX1,1/1/2021,3:06:44,1404,504
CVX,CVX1,1/1/2021,3:06:45,1405,505
CVX,CVX1,1/1/2021,3:06:46,1406,506
CVX,CVX1,1/1/2021,3:06:47,1407,507
CVX,CVX1,1/1/2021,3:06:48,1408,508
CVX,CVX1,1/1/2021,3:06:49,1409,509
CVX,CVX1,1/1/2021,3:06:50,1410,510
CVX,CVX1,1/1/2021,3:06:51,1411,511
CVX,CVX1,1/1/2021,3:06:52,1412,512
CVX,CVX1,1/1/2021,3:06:53,1413,513
CVX,CVX1,1/1/2021,3:06:54,1414,514
CVX,CVX1,1/1/2021,3:06:55,1415,515
CVX,CVX1,1/1/2021,3:06:56,1416,516
CVX,CVX1,1/1/2021,3:06:57,1417,517
CVX,CVX1,1/1/2021,3:06:58,1418,518
CVX,CVX1,1/1/2021,3:06:59,1419,519
CVX,CVX1,1/1/2021,3:07:00,1420,520
CVX,CVX1,1/1/2021,3:07:01,1421,521
CVX,CVX1,1/1/2021,3:07:02,1422,522
CVX,CVX1,1/1/2021,3:07:03,1423,523
CVX,CVX1,1/1/2021,3:07:04,1424,524
CVX,CVX1,1/1/2021,3:07:05,1425,525
CVX,CVX1,1/1/2021,3:07:06,1426,526
CVX,CVX1,1/1/2021,3:07:07,1427,527
CVX,CVX1,1/1/2021,3:07:08,1428,528
CVX,CVX1,1/1/2021,3:07:09,1429,529
CVX,CVX1,1/1/2021,3:07:10,1430,530
CVX,CVX1,1/1/2021,3:07:11,1431,531
CVX,CVX1,1/1/2021,3:07:12,1432,532
CVX,CVX1,1/1/2021,3:07:13,1433,533
CVX,CVX1,1/1/2021,3:07:14,1434,534
CVX,CVX1,1/1/2021,3:07:15,1435,535
CVX,CVX1,1/1/2021,3:07:16,1436,536
CVX,CVX1,1/1/2021,3:07:17,1437,537
CVX,CVX1,1/1/2021,3:07:18,1438,538
CVX,CVX1,1/1/2021,3:07:19,1439,539
CVX,CVX1,1/1/2021,3:07:20,1440,540
CVX,CVX1,1/1/2021,3:07:21,1441,541
CVX,CVX1,1/1/2021,3:07:22,1442,542
CVX,CVX1,1/1/2021,3:07:23,1443,543
CVX,CVX1,1/1/2021,3:07:24,1444,544
CVX,CVX1,1/1/2021,3:07:25,1445,545
CVX,CVX1,1/1/2021,3:07:26,1446,546
CVX,CVX1,1/1/2021,3:07:27,1447,547
CVX,CVX1,1/1/2021,3:07:28,1448,548
CVX,CVX1,1/1/2021,3:07:29,1449,549
CVX,CVX1,1/1/2021,3:07:30,1450,550
CVX,CVX1,1/1/2021,3:07:31,1451,551
CVX,CVX1,1/1/2021,3:07:32,1452,552
CVX,CVX1,1/1/2021,3:07:33,1453,553
CVX,CVX1,1/1/2021,3:07:34,1454,554
CVX,CVX1,1/1/2021,3:07:35,1455,555
CVX,CVX1,1/1/2021,3:07:36,1456,556
CVX,CVX1,1/1/2021,3:07:37,1457,557
CVX,CVX1,1/1/2021,3:07:38,1458,558
CVX,CVX1,1/1/2021,3:07:39,1459,559
CVX,CVX1,1/1/2021,3:07:40,1460,560
CVX,CVX1,1/1/2021,3:07:41,1461,561
CVX,CVX1,1/1/2021,3:07:42,1462,562
CVX,CVX1,1/1/2021,3:07:43,1463,563
CVX,CVX1,1/1/2021,3:07:44,1464,564
CVX,CVX1,1/1/2021,3:07:45,1465,565
CVX,CVX1,1/1/2021,3:07:46,1466,566
CVX,CVX1,1/1/2021,3:07:47,1467,567
CVX,CVX1,1/1/2021,3:07:48,1468,568
CVX,CVX1,1/1/2021,3:07:49,1469,569
CVX,CVX1,1/1/2021,3:07:50,1470,570
CVX,CVX1,1/1/2021,3:07:51,1471,571
CVX,CVX1,1/1/2021,3:07:52,1472,572
CVX,CVX1,1/1/2021,3:07:53,1473,573
CVX,CVX1,1/1/2021,3:07:54,1474,574
CVX,CVX1,1/1/2021,3:07:55,1475,575
CVX,CVX1,1/1/2021,3:07:56,1476,576
CVX,CVX1,1/1/2021,3:07:57,1477,577
CVX,CVX1,1/1/2021,3:07:58,1478,578
CVX,CVX1,1/1/2021,3:07:59,1479,579
CVX,CVX1,1/1/2021,3:08:00,1480,580
CVX,CVX1,1/1/2021,3:08:01,1481,581
CVX,CVX1,1/1/2021,3:08:02,1482,582
CVX,CVX1,1/1/2021,3:08:03,1483,583
CVX,CVX1,1/1/2021,3:08:04,1484,584
CVX,CVX1,1/1/2021,3:08:05,1485,585
CVX,CVX1,1/1/2021,3:08:06,1486,586
CVX,CVX1,1/1/2021,3:08:07,1487,587
CVX,CVX1,1/1/2021,3:08:08,1488,588
CVX,CVX1,1/1/2021,3:08:09,1489,589
CVX,CVX1,1/1/2021,3:08:10,1490,590
CVX,CVX1,1/1/2021,3:08:11,1491,591
CVX,CVX1,1/1/2021,3:08:12,1492,592
CVX,CVX1,1/1/2021,3:08:13,1493,593
CVX,CVX1,1/1/2021,3:08:14,1494,594
CVX,CVX1,1/1/2021,3:08:15,1495,595
CVX,CVX1,1/1/2021,3:08:16,1496,596
CVX,CVX1,1/1/2021,3:08:17,1497,597
CVX,CVX1,1/1/2021,3:08:18,1498,598
CVX,CVX1,1/1/2021,3:08:19,1499,599
CVX,CVX1,1/1/2021,3:08:20,1500,600
CVX,CVX1,1/1/2021,3:08:21,1501,601
CVX,CVX1,1/1/2021,3:08:22,1502,602
CVX,CVX1,1/1/2021,3:08:23,1503,603
CVX,CVX1,1/1/2021,3:08:24,1504,604
CVX,CVX1,1/1/2021,3:08:25,1505,605
CVX,CVX1,1/1/2021,3:08:26,1506,606
CVX,CVX1,1/1/2021,3:08:27,1507,607
CVX,CVX1,1/1/2021,3:08:28,1508,608
CVX,CVX1,1/1/2021,3:08:29,1509,609
CVX,CVX1,1/1/2021,3:08:30,1510,610
CVX,CVX1,1/1/2021,3:08:31,1511,611
CVX,CVX1,1/1/2021,3:08:32,1512,612
CVX,CVX1,1/1/2021,3:08:33,1513,613
CVX,CVX1,1/1/2021,3:08:34,1514,614
CVX,CVX1,1/1/2021,3:08:35,1515,615
